Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_27 MA_42,0.09491794571257366,0.6970342755486403,0.010177795168486974,144.0,3005.0,4936.0,0.0
MA_27 MA_43,0.18277476159845643,0.787496732201107,0.010196492788729613,140.0,3022.0,4936.0,0.0
MA_27 MA_44,0.22748999505517295,0.8765099450467315,0.010199560094801151,136.0,3032.0,4936.0,0.0
MA_27 MA_45,0.20690927725469271,0.8030017882302107,0.010201757005388987,130.0,3042.0,4936.0,0.0
MA_27 MA_46,0.10786647223391375,0.5612215652145769,0.010233130671774008,132.0,3045.0,4936.0,0.0
MA_27 MA_47,0.11229355973317381,0.7832136931009994,0.010232699632693307,136.0,3055.0,4936.0,0.0
MA_27 MA_48,0.20474702539050443,0.9178392632926189,0.010286911708842624,126.0,3070.0,4936.0,0.0
MA_27 MA_49,0.24109955460499904,1.0130926219282794,0.010293136194815668,128.0,3066.0,4936.0,0.0
MA_27 MA_50,0.27569911178919193,0.9083864308517899,0.010298343135463293,126.0,3066.0,4936.0,0.0
MA_27 MA_51,0.3319749637269442,0.8191895647842589,0.010310059295782355,124.0,3063.0,4936.0,0.0
MA_27 MA_52,0.42500297065827863,0.9532639351841914,0.010336420058097458,106.0,3073.0,4936.0,0.0
MA_27 MA_53,0.28097582974897045,0.8246960589883112,0.010291850596788632,104.0,3069.0,4936.0,0.0
MA_27 MA_54,0.28097582974897056,0.9953750783429098,0.010291850596788629,104.0,3090.0,4936.0,0.0
MA_27 MA_55,0.123082871985171,1.039246271597282,0.010343250801985997,102.0,3103.0,4936.0,0.0
MA_27 MA_56,0.123082871985171,1.1531171314956374,0.010343250801985997,98.0,3118.0,4936.0,0.0
MA_27 MA_57,0.08326705116720241,1.2940380723080414,0.010351289340982424,102.0,3131.0,4936.0,0.0
MA_27 MA_58,0.0761365612459667,1.3856544827813462,0.010351581944042754,88.0,3150.0,4936.0,0.0
MA_27 MA_59,0.06543092182430862,1.339932220989731,0.01035106776268018,88.0,3154.0,4936.0,0.0
MA_27 MA_60,-0.0291292489147214,1.1209364698109918,0.010306113837088968,90.0,3164.0,4936.0,0.0
MA_27 MA_61,-0.15060763029360769,1.016274980190381,0.010466393212893202,88.0,3172.0,4936.0,0.0
MA_27 MA_62,-0.15060763029360658,1.0690835503224494,0.010466393212893187,82.0,3175.0,4936.0,0.0
MA_27 MA_63,-0.17644607564898063,1.0118907720785573,0.010462664935172339,78.0,3175.0,4936.0,0.0
MA_27 MA_64,-0.17362784483527416,0.9567864054013209,0.010467944587280335,78.0,3180.0,4936.0,0.0
MA_27 MA_65,-0.17362784483527557,1.0166366379205751,0.01046794458728033,74.0,3178.0,4936.0,0.0
MA_27 MA_66,-0.1736278448352735,1.1482753883446306,0.010467944587280335,74.0,3177.0,4936.0,0.0
MA_27 MA_67,-0.30742547112983265,1.0881206934275278,0.010496052992498065,72.0,3180.0,4936.0,0.0
MA_27 MA_68,-0.2282921370357524,1.3821477529059054,0.010460648473231566,72.0,3180.0,4936.0,0.0
MA_27 MA_69,-0.19233393528023277,1.248479051300345,0.010467966559351565,76.0,3170.0,4936.0,0.0
MA_27 MA_70,-0.20624453202998105,1.1460558694342091,0.010468950546064854,76.0,3169.0,4936.0,0.0
MA_27 MA_71,-0.23777804168372924,0.8515257586037013,0.010464854984332545,78.0,3155.0,4936.0,0.0
MA_27 MA_72,-0.08819066163941897,0.9429525069828286,0.01054803144678003,76.0,3152.0,4936.0,0.0
MA_27 MA_73,-0.0881906616394182,0.9295176863238788,0.010548031446780043,76.0,3143.0,4936.0,0.0
MA_27 MA_74,-0.06090839656751807,0.9962731644311198,0.010544080441700092,76.0,3136.0,4936.0,0.0
MA_27 MA_75,-0.06186476273173025,0.9583860838257192,0.010544075541458373,74.0,3132.0,4936.0,0.0
MA_27 MA_76,-0.02283916919423955,1.0374228491576947,0.010536021921663762,74.0,3127.0,4936.0,0.0
MA_27 MA_77,-0.03050433397091954,1.0144519037275068,0.010535725375362074,72.0,3120.0,4936.0,0.0
MA_27 MA_78,0.010535121127790965,1.008194012852265,0.010526878346013598,76.0,3122.0,4936.0,0.0
MA_27 MA_79,-0.04791392032425969,1.0788603801313537,0.010509347118993043,74.0,3117.0,4936.0,0.0
MA_27 MA_80,-0.1230578559016189,0.9031643548829935,0.010479462161663856,72.0,3117.0,4936.0,0.0
MA_27 MA_81,-0.10895784940442271,0.9242369369728014,0.010478428544867281,76.0,3126.0,4936.0,0.0
MA_27 MA_82,-0.08789663151980294,0.9157464677238365,0.010476094955198322,72.0,3126.0,4936.0,0.0
MA_27 MA_83,-0.13704427185845922,0.7993947318867163,0.0104631420588874,72.0,3132.0,4936.0,0.0
MA_27 MA_84,-0.13704427185846133,0.719920550738717,0.010463142058887391,74.0,3127.0,4936.0,0.0
MA_27 MA_85,-0.13704427185845927,0.7484551419499785,0.010463142058887395,74.0,3119.0,4936.0,0.0
MA_27 MA_86,-0.15109650472039068,0.7959789048312385,0.010464160272538244,72.0,3123.0,4936.0,0.0
MA_27 MA_87,-0.06593375463464464,0.7601796931188187,0.010490303824040231,70.0,3126.0,4936.0,0.0
MA_27 MA_88,-0.0659337546346446,0.7889554476911673,0.010490303824040238,70.0,3127.0,4936.0,0.0
MA_27 MA_89,-0.20307658919367993,0.9114637042806777,0.010368552798237646,70.0,3139.0,4936.0,0.0
MA_27 MA_90,-0.2030765891936806,0.938182453196778,0.010368552798237646,64.0,3150.0,4936.0,0.0
MA_27 MA_91,-0.23096932873693168,1.0264737017604268,0.010383527057191661,66.0,3164.0,4936.0,0.0
MA_27 MA_92,-0.29488763213148883,1.090550388463234,0.010441661064531576,62.0,3176.0,4936.0,0.0
MA_27 MA_93,-0.1351090449114709,1.198833659082334,0.010495422536893222,62.0,3169.0,4936.0,0.0
MA_27 MA_94,-0.10259410040778849,1.1297179430794868,0.01050116307070878,62.0,3180.0,4936.0,0.0
MA_27 MA_95,-0.19506771742675358,1.229360670316543,0.010578897645351967,58.0,3191.0,4936.0,0.0
MA_27 MA_96,-0.0027553380877298906,1.3828603232641083,0.010691316527221342,60.0,3199.0,4936.0,0.0
MA_27 MA_97,0.08443469559468508,1.5558177744508819,0.01072095632895063,54.0,3206.0,4936.0,0.0
MA_27 MA_98,0.18426686942743337,1.723090060452173,0.010771197084558695,52.0,3208.0,4936.0,0.0
MA_27 MA_99,0.14501026806689568,1.7455468778485312,0.010782810992493841,50.0,3213.0,4936.0,0.0
MA_27 MA_100,0.16240412253796513,1.7949168136861893,0.010784187972560567,50.0,3214.0,4936.0,0.0
MA_28 MA_38,0.04539272643534105,0.957814024492065,0.010082601339978174,166.0,2979.0,4936.0,0.0
MA_28 MA_39,0.0992663155741559,0.963623013041983,0.010071099290874791,158.0,2979.0,4936.0,0.0
MA_28 MA_40,-0.00998778842051292,0.7591310565262606,0.010115465088767506,156.0,2984.0,4936.0,0.0
MA_28 MA_41,0.04680497829770278,0.8839441489131228,0.010131273470065226,154.0,2996.0,4936.0,0.0
MA_28 MA_42,0.2508583442517523,0.8759151148231403,0.01017940474077075,146.0,3011.0,4936.0,0.0
MA_28 MA_43,0.19861305343126656,0.8553261829267707,0.010195931057694708,138.0,3012.0,4936.0,0.0
MA_28 MA_44,-0.004364240516842647,0.822820888684658,0.010173979639631112,140.0,3020.0,4936.0,0.0
MA_28 MA_45,0.007040294072601971,0.6438753330488571,0.010173299607885985,132.0,3030.0,4936.0,0.0
MA_28 MA_46,0.19969058601655842,0.549006637777302,0.010263870376030843,130.0,3035.0,4936.0,0.0
MA_28 MA_47,0.18336285770450586,0.6889671754991968,0.010282978705706814,128.0,3044.0,4936.0,0.0
MA_28 MA_48,0.28953048447969354,0.8258289853786367,0.010303581387882751,126.0,3052.0,4936.0,0.0
MA_28 MA_49,0.3430551349001089,0.7454800846193006,0.010313597137179735,126.0,3057.0,4936.0,0.0
MA_28 MA_50,0.318326439862639,0.6469405301393216,0.010284982550565426,124.0,3060.0,4936.0,0.0
MA_28 MA_51,0.31832643986263787,0.797129391610536,0.010284982550565418,120.0,3062.0,4936.0,0.0
MA_28 MA_52,0.2355581510503212,0.9179102293093118,0.010282686048499115,114.0,3067.0,4936.0,0.0
MA_28 MA_53,0.2355581510503199,1.0951988693680237,0.010282686048499114,106.0,3076.0,4936.0,0.0
MA_28 MA_54,0.23555815105032119,1.0276843698700824,0.010282686048499117,104.0,3068.0,4936.0,0.0
MA_28 MA_55,0.11229035475067634,0.9993777112320854,0.010342756116023262,108.0,3088.0,4936.0,0.0
MA_28 MA_56,0.11229035475067502,1.1838525058356897,0.010342756116023259,110.0,3109.0,4936.0,0.0
MA_28 MA_57,-0.022090727436970863,1.2205119948087582,0.01030585011515951,100.0,3123.0,4936.0,0.0
MA_28 MA_58,-0.029129248914722763,1.5830036531521792,0.010306113837088968,92.0,3148.0,4936.0,0.0
MA_28 MA_59,-0.029129248914722766,1.5050369641244385,0.010306113837088966,86.0,3152.0,4936.0,0.0
MA_28 MA_60,-0.19546536508304174,1.1601388160045358,0.010455293598726823,84.0,3161.0,4936.0,0.0
MA_28 MA_61,-0.1506076302936071,1.1562796610830834,0.010466393212893197,84.0,3166.0,4936.0,0.0
MA_28 MA_62,-0.2087249563081319,1.0296001094426166,0.010456800348081635,84.0,3173.0,4936.0,0.0
MA_28 MA_63,-0.16472609770335814,1.1630874084443668,0.01046755401869328,78.0,3178.0,4936.0,0.0
MA_28 MA_64,-0.17362784483527557,1.0436412113408378,0.01046794458728033,74.0,3177.0,4936.0,0.0
MA_28 MA_65,-0.20021075786156547,1.0899243014765165,0.010463946664799675,72.0,3179.0,4936.0,0.0
MA_28 MA_66,-0.22829213703575446,0.9629981978313136,0.010460648473231565,72.0,3180.0,4936.0,0.0
MA_28 MA_67,-0.228292137035754,1.0032791825485954,0.010460648473231554,72.0,3179.0,4936.0,0.0
MA_28 MA_68,-0.22829213703575457,0.9831944228075791,0.01046064847323156,72.0,3177.0,4936.0,0.0
MA_28 MA_69,-0.21188990271749333,1.0811434119172887,0.010468738162644847,72.0,3175.0,4936.0,0.0
MA_28 MA_70,-0.23777804168372926,1.005553347500888,0.010464854984332543,74.0,3169.0,4936.0,0.0
MA_28 MA_71,-0.11150041084926847,1.0229888315610944,0.01055091462360736,78.0,3163.0,4936.0,0.0
MA_28 MA_72,-0.08819066163941891,1.1572800003899784,0.010548031446780038,78.0,3154.0,4936.0,0.0
MA_28 MA_73,-0.08914233748162695,1.2751400119217902,0.01054802543964875,76.0,3150.0,4936.0,0.0
MA_28 MA_74,-0.017393446262104054,1.2279502169032939,0.010554422272409682,76.0,3145.0,4936.0,0.0
MA_28 MA_75,0.021917341628132303,1.296838687563946,0.010546303535685003,74.0,3128.0,4936.0,0.0
MA_28 MA_76,0.02191734162813098,1.2624733764075708,0.010546303535684998,72.0,3121.0,4936.0,0.0
MA_28 MA_77,0.014204122569868052,1.031510565484953,0.010546021564423335,72.0,3123.0,4936.0,0.0
MA_28 MA_78,-0.021891530844121765,0.9804259748529867,0.010526655881961198,72.0,3125.0,4936.0,0.0
MA_28 MA_79,-0.06752215259834855,0.7628381769856294,0.010515766272473508,76.0,3122.0,4936.0,0.0
MA_28 MA_80,-0.14243231155529262,0.7726077002824601,0.01048583720580136,78.0,3122.0,4936.0,0.0
MA_28 MA_81,-0.10205142502442631,0.9374973516977578,0.010477141519705234,72.0,3124.0,4936.0,0.0
MA_28 MA_82,-0.07981880113263184,0.7765776499009771,0.010491317065410111,72.0,3126.0,4936.0,0.0
MA_28 MA_83,-0.07981880113263187,0.7804291984990108,0.010491317065410108,74.0,3133.0,4936.0,0.0
MA_28 MA_84,-0.23078530937789918,0.7532574163510173,0.010370476409175999,74.0,3128.0,4936.0,0.0
MA_28 MA_85,-0.2307853093778992,0.7490158952826598,0.010370476409175997,72.0,3123.0,4936.0,0.0
MA_28 MA_86,-0.2307853093778992,0.7050040726517071,0.010370476409175997,68.0,3127.0,4936.0,0.0
MA_28 MA_87,-0.21709847311193947,0.8784937245030766,0.010369540762168056,68.0,3128.0,4936.0,0.0
MA_28 MA_88,-0.1050110733885062,1.021866642623237,0.010436598351085478,70.0,3130.0,4936.0,0.0
MA_28 MA_89,-0.10501107338850418,1.036590722022368,0.010436598351085478,64.0,3137.0,4936.0,0.0
MA_28 MA_90,-0.09080766233207409,1.0751975312273263,0.010435549268112665,64.0,3152.0,4936.0,0.0
MA_28 MA_91,-0.11436103147362453,1.1041301798690708,0.01043846184706826,64.0,3162.0,4936.0,0.0
MA_28 MA_92,-0.14378944057720364,1.1756456154715007,0.010481535031852857,62.0,3174.0,4936.0,0.0
MA_28 MA_93,-0.1560492724339263,1.0138748380412586,0.010482304086426414,62.0,3175.0,4936.0,0.0
MA_28 MA_94,-0.23623436782048027,1.0606349552245105,0.010517890780856787,60.0,3178.0,4936.0,0.0
MA_28 MA_95,-0.27464810479356494,1.0088411362081056,0.010561549257931017,62.0,3192.0,4936.0,0.0
MA_28 MA_96,-0.07652841858806152,1.1042519503923232,0.010621239004944204,58.0,3197.0,4936.0,0.0
MA_28 MA_97,-0.13983494948039932,1.236294255741098,0.01063143909118231,52.0,3203.0,4936.0,0.0
MA_28 MA_98,-0.12975028562674815,1.298783071671132,0.01063202809984382,52.0,3209.0,4936.0,0.0
MA_28 MA_99,-0.10823310029295805,1.3730360558072925,0.010634598466923023,52.0,3208.0,4936.0,0.0
MA_28 MA_100,0.03830323758383967,1.4023349661764497,0.010734292496999807,50.0,3215.0,4936.0,0.0
MA_29 MA_39,0.09176979423497456,0.4625663685886934,0.0100560188188179,170.0,2976.0,4936.0,0.0
MA_29 MA_40,0.02828315095530839,0.4196430551161514,0.010123809106048334,162.0,2977.0,4936.0,0.0
MA_29 MA_41,0.04376549539656302,0.6425918667708088,0.010137854540249736,154.0,2992.0,4936.0,0.0
MA_29 MA_42,0.06069514798454867,0.6820895786810275,0.010110481554711823,150.0,2997.0,4936.0,0.0
MA_29 MA_43,0.16668445651475533,0.7783206050555949,0.010187400637145821,148.0,3013.0,4936.0,0.0
MA_29 MA_44,0.05180299688329673,0.7305671275836756,0.010178443506522307,136.0,3021.0,4936.0,0.0
MA_29 MA_45,0.1400752098783893,0.7442054367377609,0.010216128624975208,136.0,3029.0,4936.0,0.0
MA_29 MA_46,0.20490143780867567,0.6307763298793563,0.010253916344734356,136.0,3040.0,4936.0,0.0
MA_29 MA_47,0.2330414113536808,0.7972154645171567,0.010262783936429588,132.0,3042.0,4936.0,0.0
MA_29 MA_48,0.43478120411595517,0.7854371470037826,0.010340197899497612,124.0,3054.0,4936.0,0.0
MA_29 MA_49,0.3673036815779186,0.6824746942889228,0.010295296575835972,124.0,3064.0,4936.0,0.0
MA_29 MA_50,0.3213651332716125,0.8114756640050176,0.010286281006689877,124.0,3065.0,4936.0,0.0
MA_29 MA_51,0.283999602425625,1.217893323494847,0.010293152386975412,122.0,3070.0,4936.0,0.0
MA_29 MA_52,0.22451493747611212,0.9379016631275814,0.010282235314123431,120.0,3068.0,4936.0,0.0
MA_29 MA_53,0.1122903547506763,1.142914446844598,0.010342756116023265,114.0,3069.0,4936.0,0.0
MA_29 MA_54,0.017146347598396814,1.272750835932987,0.010297943732076367,106.0,3076.0,4936.0,0.0
MA_29 MA_55,0.017146347598395447,1.5382817497901113,0.010297943732076369,108.0,3083.0,4936.0,0.0
MA_29 MA_56,-0.022090727436969496,1.3295903015481652,0.010305850115159512,106.0,3099.0,4936.0,0.0
MA_29 MA_57,-0.05562482893079111,1.29499624969226,0.010300114738532004,100.0,3113.0,4936.0,0.0
MA_29 MA_58,-0.055624828930791126,1.4720091736348424,0.010300114738532002,96.0,3126.0,4936.0,0.0
MA_29 MA_59,-0.06262826332096037,1.426617217382752,0.0103003689331061,84.0,3148.0,4936.0,0.0
MA_29 MA_60,-0.253253266774039,1.032801836938908,0.010445577306884791,84.0,3156.0,4936.0,0.0
MA_29 MA_61,-0.20872495630813115,1.0640071150762074,0.010456800348081639,84.0,3168.0,4936.0,0.0
MA_29 MA_62,-0.16472609770335833,1.1219841714036782,0.010467554018693268,80.0,3170.0,4936.0,0.0
MA_29 MA_63,-0.2002107578615676,1.1072920471181926,0.01046394666479967,78.0,3177.0,4936.0,0.0
MA_29 MA_64,-0.20021075786156695,1.2903842407746007,0.01046394666479967,74.0,3178.0,4936.0,0.0
MA_29 MA_65,-0.17903905592966896,1.1546766834204676,0.010447461550581075,72.0,3182.0,4936.0,0.0
MA_29 MA_66,-0.22829213703575235,0.9795619224763621,0.010460648473231568,74.0,3180.0,4936.0,0.0
MA_29 MA_67,-0.2339216216275974,1.1093696684137604,0.010460430458159488,72.0,3177.0,4936.0,0.0
MA_29 MA_68,-0.2377780416837283,0.9834071349536688,0.010464854984332556,72.0,3169.0,4936.0,0.0
MA_29 MA_69,-0.23777804168372788,0.8591813022977997,0.010464854984332545,72.0,3171.0,4936.0,0.0
MA_29 MA_70,-0.11150041084926984,1.012004411569452,0.010550914623607355,74.0,3174.0,4936.0,0.0
MA_29 MA_71,-0.11244812916600253,0.9907152630462979,0.010550907666616777,74.0,3162.0,4936.0,0.0
MA_29 MA_72,-0.1552483478965492,1.1617721554725278,0.01057169974930867,76.0,3159.0,4936.0,0.0
MA_29 MA_73,-0.1114930652702775,0.9711098579119473,0.010582196238185826,78.0,3157.0,4936.0,0.0
MA_29 MA_74,-0.08441525842298035,0.9646388609002685,0.010578285537414148,80.0,3138.0,4936.0,0.0
MA_29 MA_75,-0.024569587135095324,0.8557734794804688,0.010567926477503497,78.0,3131.0,4936.0,0.0
MA_29 MA_76,-0.03220937439248474,0.847977867619512,0.010567630249655334,72.0,3124.0,4936.0,0.0
MA_29 MA_77,0.03946780605072415,0.9050374233659824,0.010594166965900454,74.0,3124.0,4936.0,0.0
MA_29 MA_78,-0.01776993888756024,0.8860141276589113,0.010577319619813263,72.0,3123.0,4936.0,0.0
MA_29 MA_79,-0.01776993888755892,0.915242515605053,0.010577319619813258,74.0,3126.0,4936.0,0.0
MA_29 MA_80,-0.16828834527442899,0.926896990819158,0.010457866277679348,74.0,3137.0,4936.0,0.0
MA_29 MA_81,-0.13636177443141462,0.8770356370200747,0.010394988916848617,76.0,3121.0,4936.0,0.0
MA_29 MA_82,-0.18183591684334113,0.9550227497394055,0.010383740933811473,72.0,3123.0,4936.0,0.0
MA_29 MA_83,-0.06947754148756674,1.0669178869534925,0.010450539705496038,72.0,3125.0,4936.0,0.0
MA_29 MA_84,-0.1188746301384692,0.7883396007451038,0.010437593993051197,74.0,3130.0,4936.0,0.0
MA_29 MA_85,-0.11887463013846918,0.8820936219176703,0.0104375939930512,72.0,3122.0,4936.0,0.0
MA_29 MA_86,-0.11887463013847063,0.9151300879324653,0.01043759399305119,70.0,3122.0,4936.0,0.0
MA_29 MA_87,-0.12200313984567496,0.9595598276555324,0.010435023935877552,68.0,3128.0,4936.0,0.0
MA_29 MA_88,-0.20058383722193693,1.0673442239655313,0.010459609907443589,64.0,3139.0,4936.0,0.0
MA_29 MA_89,-0.1343652666762445,0.8488122256048858,0.010435808319191508,66.0,3142.0,4936.0,0.0
MA_29 MA_90,-0.13436526667624107,0.9063940228771306,0.010435808319191511,64.0,3151.0,4936.0,0.0
MA_29 MA_91,-0.14751153968640887,0.9975645623628917,0.010438700933959514,62.0,3164.0,4936.0,0.0
MA_29 MA_92,-0.21769129677540394,1.147691461718837,0.010470205171659999,64.0,3174.0,4936.0,0.0
MA_29 MA_93,-0.25893467305352863,1.1426433467168682,0.010518720014317227,64.0,3183.0,4936.0,0.0
MA_29 MA_94,-0.23326952001818096,1.1604657335644455,0.010522609057238577,64.0,3188.0,4936.0,0.0
MA_29 MA_95,-0.17298494554628854,1.2757681528855294,0.010536559860532285,62.0,3192.0,4936.0,0.0
MA_29 MA_96,-0.17924411801819687,1.2242077380655738,0.010601947017613488,58.0,3193.0,4936.0,0.0
MA_29 MA_97,-0.2567144163408599,1.2403691046860463,0.010660006798894847,52.0,3205.0,4936.0,0.0
MA_29 MA_98,-0.1770077183325486,1.2401669963376003,0.0106529037086774,52.0,3205.0,4936.0,0.0
MA_29 MA_99,-0.19540780519785067,1.1719544474571442,0.010654697499568573,50.0,3209.0,4936.0,0.0
MA_29 MA_100,-0.18669989935553696,1.3788214298986765,0.010654323445142787,50.0,3213.0,4936.0,0.0
MA_30 MA_40,-0.008161658828558837,0.6950703325139072,0.01011494653072341,160.0,2982.0,4936.0,0.0
MA_30 MA_41,0.06197588651045617,0.6102142658819409,0.010185033308951812,160.0,2981.0,4936.0,0.0
MA_30 MA_42,0.14842354290634147,0.5837576029989391,0.010201064483720212,154.0,3001.0,4936.0,0.0
MA_30 MA_43,0.1448566261946407,0.6685209276318094,0.010236569222281786,150.0,3015.0,4936.0,0.0
MA_30 MA_44,0.2089332165654676,0.9064760738234849,0.010254503466914809,144.0,3018.0,4936.0,0.0
MA_30 MA_45,0.1766045538924028,0.6678045388659468,0.01025341231978708,134.0,3024.0,4936.0,0.0
MA_30 MA_46,0.2247910572285626,0.7289596479486915,0.010264017679282218,132.0,3032.0,4936.0,0.0
MA_30 MA_47,0.2563308884607436,0.8136934369897975,0.010270996966146573,130.0,3042.0,4936.0,0.0
MA_30 MA_48,0.3673036815779185,0.7938620929800644,0.010295296575835973,126.0,3041.0,4936.0,0.0
MA_30 MA_49,0.321365133271611,0.8559752037074928,0.010286281006689883,124.0,3052.0,4936.0,0.0
MA_30 MA_50,0.2728857379737481,1.1097630889730765,0.010292722272978252,124.0,3064.0,4936.0,0.0
MA_30 MA_51,0.27288573797375054,1.383217039875642,0.010292722272978262,118.0,3074.0,4936.0,0.0
MA_30 MA_52,0.06408904812792095,1.1655222971537715,0.010308798872081325,112.0,3074.0,4936.0,0.0
MA_30 MA_53,0.030144451146633434,1.535179635398229,0.010303182683137905,112.0,3075.0,4936.0,0.0
MA_30 MA_54,-0.01660462641789423,1.5418346639635985,0.01029225769717316,110.0,3085.0,4936.0,0.0
MA_30 MA_55,-0.05562482893079111,1.5464145346876776,0.010300114738532004,110.0,3085.0,4936.0,0.0
MA_30 MA_56,-0.05562482893079118,1.2496794948302141,0.010300114738531992,108.0,3085.0,4936.0,0.0
MA_30 MA_57,-0.08226774191733029,1.1282756633663324,0.010296434423722531,102.0,3108.0,4936.0,0.0
MA_30 MA_58,-0.08924274500854137,1.2888262192903124,0.010296680988230127,92.0,3133.0,4936.0,0.0
MA_30 MA_59,-0.0047097931327296635,1.4227274556981624,0.010259785572422644,86.0,3143.0,4936.0,0.0
MA_30 MA_60,-0.12757885076142356,1.1080418119435014,0.010420901124715509,82.0,3158.0,4936.0,0.0
MA_30 MA_61,-0.12757885076142353,1.249361836895353,0.010420901124715512,80.0,3164.0,4936.0,0.0
MA_30 MA_62,-0.10995411803732016,1.1945084267139903,0.010427628563078944,78.0,3161.0,4936.0,0.0
MA_30 MA_63,-0.11897485307902582,1.1507346293261875,0.010428042025956208,80.0,3167.0,4936.0,0.0
MA_30 MA_64,-0.17903905592966957,1.0708933649669095,0.010447461550581077,72.0,3171.0,4936.0,0.0
MA_30 MA_65,-0.2339216216275953,0.9668817149752116,0.01046043045815949,72.0,3172.0,4936.0,0.0
MA_30 MA_66,-0.2597434040662048,1.1910300585231202,0.01045651913302915,72.0,3177.0,4936.0,0.0
MA_30 MA_67,-0.2239388774780343,1.0746162134557018,0.010463889984991162,70.0,3176.0,4936.0,0.0
MA_30 MA_68,-0.2377780416837294,1.19409083117297,0.010464854984332538,72.0,3176.0,4936.0,0.0
MA_30 MA_69,-0.23871376680335468,1.0095454378046944,0.01046484279383619,72.0,3174.0,4936.0,0.0
MA_30 MA_70,-0.08914233748162699,0.7570129923912463,0.010548025439648745,72.0,3167.0,4936.0,0.0
MA_30 MA_71,-0.15524834789654784,0.7155657252861225,0.010571699749308673,72.0,3173.0,4936.0,0.0
MA_30 MA_72,-0.11149306527027622,0.5791395935343766,0.01058219623818582,74.0,3169.0,4936.0,0.0
MA_30 MA_73,-0.06346466660449553,0.5590233296232114,0.010575952855785794,76.0,3163.0,4936.0,0.0
MA_30 MA_74,0.007861933366918544,0.7631579615769213,0.010602562605117744,80.0,3153.0,4936.0,0.0
MA_30 MA_75,0.04717752203781137,0.883224409371816,0.010594439604025533,80.0,3137.0,4936.0,0.0
MA_30 MA_76,0.039467806050724134,0.8807931428983962,0.010594166965900457,76.0,3128.0,4936.0,0.0
MA_30 MA_77,-0.16828834527442907,0.8332550086850408,0.010457866277679343,72.0,3120.0,4936.0,0.0
MA_30 MA_78,-0.056581797459754106,0.8340344722693358,0.010524136006331626,72.0,3120.0,4936.0,0.0
MA_30 MA_79,-0.056581797459752725,0.8424752857573437,0.010524136006331635,72.0,3125.0,4936.0,0.0
MA_30 MA_80,-0.015696288182301652,0.9420881671044707,0.010515323981836695,72.0,3126.0,4936.0,0.0
MA_30 MA_81,-0.01569628818230164,0.8483555924193991,0.010515323981836704,78.0,3130.0,4936.0,0.0
MA_30 MA_82,0.006396287153221777,0.972696734678725,0.010480335671594235,74.0,3125.0,4936.0,0.0
MA_30 MA_83,0.006396287153221781,1.2098231990370714,0.010480335671594228,72.0,3122.0,4936.0,0.0
MA_30 MA_84,-0.1481596375788028,0.9087993848951963,0.010436786656411543,74.0,3129.0,4936.0,0.0
MA_30 MA_85,-0.14815963757880324,0.7416468356574157,0.010436786656411557,72.0,3118.0,4936.0,0.0
MA_30 MA_86,-0.1481596375788027,0.7844015728611855,0.010436786656411548,64.0,3126.0,4936.0,0.0
MA_30 MA_87,-0.27270299998889036,0.7692432196152388,0.010479499692689114,64.0,3128.0,4936.0,0.0
MA_30 MA_88,-0.259263871491528,0.8675293630685941,0.010478600622749901,64.0,3138.0,4936.0,0.0
MA_30 MA_89,-0.25926387149152724,0.91282077546799,0.010478600622749907,64.0,3142.0,4936.0,0.0
MA_30 MA_90,-0.19396167338929177,0.980697188862663,0.010455015475958966,64.0,3150.0,4936.0,0.0
MA_30 MA_91,-0.259320766136916,1.0277166065912402,0.010440884227722037,62.0,3158.0,4936.0,0.0
MA_30 MA_92,-0.2642364911513526,1.0859000675091828,0.010510543573075974,66.0,3173.0,4936.0,0.0
MA_30 MA_93,-0.2620073306262152,1.2032248334643811,0.010517393578706345,64.0,3183.0,4936.0,0.0
MA_30 MA_94,-0.12453411285500221,1.329251304667872,0.010559786472433705,64.0,3191.0,4936.0,0.0
MA_30 MA_95,-0.12453411285500018,1.3945693504000127,0.010559786472433707,58.0,3195.0,4936.0,0.0
MA_30 MA_96,-0.11725491532319764,1.3052907667323286,0.010565382710896562,56.0,3195.0,4936.0,0.0
MA_30 MA_97,-0.10506679447394338,1.2568365481952979,0.010566210035493703,56.0,3202.0,4936.0,0.0
MA_30 MA_98,-0.18546645584333618,1.2725972828478223,0.010601690065084938,50.0,3204.0,4936.0,0.0
MA_30 MA_99,-0.16172154904684055,1.3672732867315651,0.01059199788382063,50.0,3209.0,4936.0,0.0
MA_30 MA_100,-0.12964044138912667,1.3423330378530856,0.010597725129691767,50.0,3211.0,4936.0,0.0
MA_31 MA_41,-0.07174028455620654,0.6135329883319347,0.010128640318113629,160.0,2991.0,4936.0,0.0
MA_31 MA_42,0.005166356979544483,0.5360483878868982,0.010188586398510585,156.0,2984.0,4936.0,0.0
MA_31 MA_43,0.06446851397165783,0.5503831320622354,0.010212809152974785,148.0,3007.0,4936.0,0.0
MA_31 MA_44,0.17833493704790138,0.8564433760055217,0.01025738678674874,142.0,3019.0,4936.0,0.0
MA_31 MA_45,0.20756056494119934,0.95767086613276,0.010271004809124996,140.0,3021.0,4936.0,0.0
MA_31 MA_46,0.24624542735347096,0.8398783989305842,0.010277670275752953,130.0,3027.0,4936.0,0.0
